Catalogue_Number,Genus_species,Name_in_Tree,Species,Taxon_Rank,Vernacular_name,Institution,Institution_Code,Locality,Latitude,Longitude,Country,AUS_State
R.94447,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Australian Museum,AM,,-17.7,145.516,Australia,Queensland
J66611,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Queensland Museum,QM,"Kirrama Ra, Bryce-Henry Logging Area",-18.025,145.591667,Australia,Queensland
J66612,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Queensland Museum,QM,"Kirrama Ra, Bryce-Henry Logging Area",-18.025,145.591667,Australia,Queensland
J71251,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Queensland Museum,QM,"Laceys Ck SF, W of Mission Bch",-17.851389,146.080556,Australia,Queensland
J65707,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Queensland Museum,QM,"Bryce Henry Logging Area, Cardwell-Kirrama Ra",-18.025,145.591667,Australia,Queensland
J65365,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Queensland Museum,QM,Kirrama Ra,-18.158333,145.691667,Australia,Queensland
J72778,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Queensland Museum,QM,"Jira Cave, Russell R, 5.8kms SW Mt. Bartle Frere",-17.444167,145.786111,Australia,Queensland
J16277,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Queensland Museum,QM,"Crawfords Lookout, nr Palmerston Hwy, Innisfail",-17.616667,145.8,Australia,Queensland
J66613,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Queensland Museum,QM,"Kirrama Ra, Mid-Mac LA",-18.041667,145.608333,Australia,Queensland
J65378,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Queensland Museum,QM,Kirrama Ra,-18.058333,145.608333,Australia,Queensland
R.94446,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Australian Museum,AM,,-17.7,145.516,Australia,Queensland
J65368,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Queensland Museum,QM,Kirrama Ra,-18.058333,145.608333,Australia,Queensland
J51408,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Queensland Museum,QM,"Kirrama Ra, Macks Logging Area",-18.033333,145.6,Australia,Queensland
R.94444,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Australian Museum,AM,,-17.7,145.516,Australia,Queensland
J65708,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Queensland Museum,QM,"Bryce Henry Logging Area, Cardwell-Kirrama Ra",-18.025,145.591667,Australia,Queensland
J65375,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Queensland Museum,QM,Kirrama Ra,-18.025,145.608333,Australia,Queensland
J65377,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Queensland Museum,QM,Kirrama Ra,-18.025,145.591667,Australia,Queensland
R.87973,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Australian Museum,AM,,-17.733,145.533,Australia,Queensland
J65372,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Queensland Museum,QM,Kirrama Ra,-18.025,145.608333,Australia,Queensland
J65706,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Queensland Museum,QM,"Bryce Henry Logging Area, Cardwell-Kirrama Ra",-18.025,145.591667,Australia,Queensland
J53724,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Queensland Museum,QM,"Henrietta Ck, nr Millaa Millaa",-17.6,145.75,Australia,Queensland
R.94445,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Australian Museum,AM,,-17.7,145.516,Australia,Queensland
R.87975,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Australian Museum,AM,,-17.5,145.616,Australia,Queensland
J65369,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Queensland Museum,QM,Kirrama Ra,-18.058333,145.608333,Australia,Queensland
J65370,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Queensland Museum,QM,Kirrama Ra,-18.058333,145.608333,Australia,Queensland
J50709,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Queensland Museum,QM,"Tully Falls SF, nr Ravenshoe",-17.783333,145.566667,Australia,Queensland
J55525,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Queensland Museum,QM,"Sluice Ck Rd, nr Millaa Millaa",-17.538056,145.524444,Australia,Queensland
J55522,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Queensland Museum,QM,"Sluice Ck Rd, nr Millaa Millaa",-17.538056,145.524444,Australia,Queensland
J70758,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Queensland Museum,QM,Wooroonooran NP,-17.575,145.691667,Australia,Queensland
J91925,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Queensland Museum,QM,Palmerston Hwy,-17.598056,145.757778,Australia,Queensland
J55521,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Queensland Museum,QM,"Sluice Ck Rd, nr Millaa Millaa",-17.538056,145.524444,Australia,Queensland
J56511,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Queensland Museum,QM,Sluice Ck Rd,-17.538056,145.524444,Australia,Queensland
J55529,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Queensland Museum,QM,"Upper Barron, Atherton Tblds",-17.383333,145.516667,Australia,Queensland
J56697,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Queensland Museum,QM,Sluice Ck Rd,-17.538056,145.524444,Australia,Queensland
J55528,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Queensland Museum,QM,"Upper Barron, Atherton Tblds",-17.383333,145.516667,Australia,Queensland
J55520,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Queensland Museum,QM,"Sluice Ck Rd, nr Millaa Millaa",-17.538056,145.524444,Australia,Queensland
J55527,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Queensland Museum,QM,"Sluice Ck Rd, nr Millaa Millaa",-17.538056,145.524444,Australia,Queensland
J53654,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Queensland Museum,QM,"Mt Bartle Frere, E foot",-17.4,145.816667,Australia,Queensland
J70760,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Queensland Museum,QM,Wooroonooran NP,-17.575,145.691667,Australia,Queensland
J55463,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Queensland Museum,QM,Sluice Ck Rd,-17.538056,145.524444,Australia,Queensland
J70759,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Queensland Museum,QM,Wooroonooran NP,-17.575,145.691667,Australia,Queensland
J55532,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Queensland Museum,QM,"Hypippamee Crater, 5 km NW, via Atherton",-17.416667,145.45,Australia,Queensland
J77338,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Queensland Museum,QM,Stone Ck,-17.466667,146.016667,Australia,Queensland
J65661,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Queensland Museum,QM,"Cardwell Ra, 2.75km NNW Mt Kooroomool",-17.833333,145.652778,Australia,Queensland
J53653,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Queensland Museum,QM,"Mt Bartle Frere, E foot",-17.4,145.816667,Australia,Queensland
J55530,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Queensland Museum,QM,"Hypippamee Crater, 5 km NW, via Atherton",-17.416667,145.45,Australia,Queensland
J55526,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Queensland Museum,QM,"Sluice Ck Rd, nr Millaa Millaa",-17.538056,145.524444,Australia,Queensland
J55523,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Queensland Museum,QM,"Sluice Ck Rd, nr Millaa Millaa",-17.538056,145.524444,Australia,Queensland
J91924,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Queensland Museum,QM,Palmerston Hwy,-17.598056,145.757778,Australia,Queensland
J55524,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Queensland Museum,QM,"Sluice Ck Rd, nr Millaa Millaa",-17.538056,145.524444,Australia,Queensland
J55531,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Queensland Museum,QM,"Hypippamee Crater, 5 km NW, via Atherton",-17.416667,145.45,Australia,Queensland
J47211,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Queensland Museum,QM,"Douglas Ck, Kirrama SF",-18.15,145.616667,Australia,Queensland
J34431,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Queensland Museum,QM,"Charmillan Ck, via Ravenshoe",-17.716667,145.516667,Australia,Queensland
J34432,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Queensland Museum,QM,"Charmillan Ck, via Ravenshoe",-17.716667,145.516667,Australia,Queensland
J34428,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Queensland Museum,QM,"Charmillan Ck, via Ravenshoe",-17.716667,145.516667,Australia,Queensland
J34430,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Queensland Museum,QM,"Charmillan Ck, via Ravenshoe",-17.716667,145.516667,Australia,Queensland
J34427,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Queensland Museum,QM,"Charmillan Ck, via Ravenshoe",-17.716667,145.516667,Australia,Queensland
J34429,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Queensland Museum,QM,"Charmillan Ck, via Ravenshoe",-17.716667,145.516667,Australia,Queensland
J81427,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Queensland Museum,QM,"Wooroonooran NP, Mt Bellenden",-17.271111,145.900278,Australia,Queensland
J74488,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Queensland Museum,QM,"Lacey Ck, Mission Beach",-17.852222,146.063333,Australia,Queensland
R.96336,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Australian Museum,AM,,-17.666,145.516,Australia,Queensland
R.96342,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Australian Museum,AM,,-17.666,145.516,Australia,Queensland
R.96340,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Australian Museum,AM,,-17.666,145.516,Australia,Queensland
R.96341,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Australian Museum,AM,,-17.666,145.516,Australia,Queensland
R.96334,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Australian Museum,AM,,-17.666,145.516,Australia,Queensland
R.96337,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Australian Museum,AM,,-17.666,145.516,Australia,Queensland
R.96338,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Australian Museum,AM,,-17.666,145.516,Australia,Queensland
R.96333,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Australian Museum,AM,,-17.666,145.516,Australia,Queensland
R.96335,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Australian Museum,AM,,-17.666,145.516,Australia,Queensland
R.96331,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Australian Museum,AM,,-17.666,145.516,Australia,Queensland
J39904,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Queensland Museum,QM,"Cable Tower No 3, Bellenden Ker",-17.333333,145.866667,Australia,Queensland
R.96332,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Australian Museum,AM,,-17.666,145.516,Australia,Queensland
J39887,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Queensland Museum,QM,"North Bell Peak, 20 km S of Cairns",-17.083333,145.883333,Australia,Queensland
J39900,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Queensland Museum,QM,"North Bell Peak, 20 km S of Cairns",-17.083333,145.883333,Australia,Queensland
J39923,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Queensland Museum,QM,"North Bell Peak, Malbon Thompson Ra, 20 km S of Cairns",-17.083333,145.883333,Australia,Queensland
R.96339,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Australian Museum,AM,,-17.666,145.516,Australia,Queensland
J42292,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Queensland Museum,QM,"Boulder Ck, via Tully",-17.866667,145.916667,Australia,Queensland
J39921,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Queensland Museum,QM,"Bellenden Ker Ra, Cable Tower 3",-17.333333,145.866667,Australia,Queensland
J48159,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Queensland Museum,QM,"Walter Hill Ra, Charappa Ck drainage",-17.708333,145.691667,Australia,Queensland
J41175,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Queensland Museum,QM,"North Bell Peak, 10 km E of Gordonvale",-17.083333,145.883333,Australia,Queensland
J39911,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Queensland Museum,QM,Russell R at Bellenden Ker landing,-17.366667,145.966667,Australia,Queensland
J48151,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Queensland Museum,QM,"Majors Mt, S slopes, S of Ravenshoe",-17.683333,145.530556,Australia,Queensland
J70814,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Queensland Museum,QM,"Hugh Nelson Ra, via Herberton",-17.658333,145.808333,Australia,Queensland
J39920,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Queensland Museum,QM,"Bellenden Ker Ra, Cable Tower 3",-17.333333,145.866667,Australia,Queensland
J66975,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Queensland Museum,QM,Massey - Bellenden Ker saddle,-17.266667,145.833333,Australia,Queensland
J48233,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Queensland Museum,QM,"Charmillan Ck, S of Ravenshoe",-17.701389,145.523611,Australia,Queensland
J63571,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Queensland Museum,QM,Tumoulin SF,-17.558333,145.491667,Australia,Queensland
J71035,Cophixalus_australis,Cophixalus_australis_1,Cophixalus australis,species,Southern Ornate Nursery-frog,Queensland Museum,QM,"Palmerston NP, Goolagan Ck",-17.6055,145.7633,Australia,Queensland
